name,state,country,latitude,longitude,population
Edmonton,,Canada,53.5343609,-113.5065085,50000
Asyut,,,27.1801665,31.1876406,50000
Pokhara,,,28.2128318,83.9758304,50000
Bukhara,,,39.7675529,64.4231326,50000
Jakarta,,Indonesia,-6.1753167,106.8271436,50000
Madison,Wisconsin,United States,43.074761,-89.3837613,50000
Mostar,,,43.3373244,17.8145581,50000
Mariupol,,,47.0957631,37.5500455,50000
Taganrog,,,47.2136896,38.903365,50000
Yorkton,Saskatchewan,Canada,51.2116824,-102.4597301,50000
Lublin,,,51.2506153,22.5700403,50000
Lethbridge,Alberta,Canada,49.6950059,-112.8421767,50000
Kingston,Ontario,Canada,44.2299618,-76.4805666,50000
Łódź,,,51.768749,19.4569817,50000
Södertälje,,,59.1964289,17.6271663,50000
Ardabil,,,38.249388,48.2969668,50000
Brunswick,,,52.2639962,10.5252669,50000
Victoria,British Columbia,Canada,48.4283327,-123.3649269,50000
Greenville,South Carolina,United States,34.8512316,-82.3985105,50000
East London,Eastern Cape,South Africa,-33.0191604,27.8998573,50000
Pietermaritzburg,KwaZulu-Natal,South Africa,-29.6,30.3788889,50000
Nelspruit,Mpumalanga,South Africa,-25.4819444,30.9847222,50000
Kimberley,Northern Cape,South Africa,-28.7383113,24.763737,50000
Richards Bay,KwaZulu-Natal,South Africa,-28.7747222,32.0555556,50000
Grahamstown,Eastern Cape,South Africa,-33.3070589,26.5272648,50000
Recklinghausen,,,51.6143815,7.1978546,50000
Emalahleni,Mpumalanga,South Africa,-25.8764685,29.2010713,50000
Cancún,,Mexico,21.1708906,-86.8403165,50000
Daugavpils,,Latvia,55.8776479,26.5286273,50000
Louis Trichardt,Limpopo,South Africa,-23.0383262,29.9066652,50000
Rustenburg,North West,South Africa,-25.6656553,27.2414481,50000
Stavanger,,Norway,58.9680427,5.7324722,50000
Szeged,,,46.2545268,20.1485919,50000
Maseru,Maseru District,Lesotho,-29.3100536,27.4782219,50000
Botshabelo,Free State,South Africa,-29.2324125,26.7332547,50000
Newcastle,KwaZulu-Natal,South Africa,-27.7627777,29.923889,50000
Gaborone,,Botswana,-24.6585857,25.9084905,50000
São Paulo,,,-23.5476397,-46.637365,50000
Taboão da Serra,,,-23.6121912,-46.7790539,50000
São Bernardo do Campo,,,-23.6968468,-46.5590808,50000
São Caetano do Sul,,,-23.622778,-46.550833,50000
Kalgoorlie,Western Australia,Australia,-30.7464139,121.473223,50000
Ourense,,,42.3436415,-7.8674242,50000
Vantaa,,,60.3091871,25.0364526,50000
Mildura,,Australia,-34.1847265,142.1624972,50000
Girona,,Spain,41.9793006,2.8199439,50000
Quebec,Québec,Canada,46.8257374,-71.2349114,50000
Urdaneta,,,15.9809135,120.5659969,50000
Tarlac,,,15.485997,120.589556,50000
Bendigo,,Australia,-36.7588767,144.2825931,50000
Tamale,Northern Region,Ghana,9.4043366,-0.8430289,50000
Tampere,,,61.4980214,23.7603118,50000
Kuopio,,,62.8924601,27.6781839,50000
Lahti,,,60.9838761,25.6561814,50000
Kotka,,,60.4672828,26.9455849,50000
Kouvola,,,60.8663648,26.7025841,50000
Lappeenranta,,,61.0582424,28.1875302,50000
Hämeenlinna,,,61.0000058,24.4499748,50000
Blagoevgrad,,,42.0109204,23.0905953,50000
Burgas,,,42.4942274,27.4550161,50000
Dobrich,,,43.5688397,27.8297415,50000
Gabrovo,,,42.8744219,25.3192189,50000
Haskovo,,,41.9345727,25.5556639,50000
Yambol,,,42.4837872,26.5107315,50000
Kardzhali,,,41.6437406,25.3722156,50000
Kyustendil,,,42.2809956,22.6890196,50000
Lovech,,,43.1349971,24.715431,50000
Montana,,,43.4088985,23.2202238,50000
Pernik,,,42.6083042,23.0421163,50000
Pleven,,,43.4088034,24.6181,50000
Razgrad,,,43.5258211,26.5230603,50000
Silistra,,,44.1191686,27.2613605,50000
Sliven,,,42.6823429,26.3208862,50000
Smolyan,,,41.5769241,24.7008822,50000
Targovishte,,,43.251196,26.5727944,50000
Varna,,,43.2166104,27.9017131,50000
Veliko Tarnovo,,,43.0820584,25.6321312,50000
Vidin,,,44.0004807,22.8833219,50000
Vratsa,,,43.2049102,23.5556418,50000
Wolfsburg,,Germany,52.4205588,10.7861682,50000
Abuja,Federal Capital Territory,Nigeria,9.0643305,7.4892974,50000
Lhasa,,China,29.6568869,91.1314249,50000
Dubai,,United Arab Emirates,25.2683528,55.2961931,50000
Kristiansand,,Norway,58.1467082,7.995766,50000
Trondheim,,,63.4305658,10.3951929,50000
Harrisonburg,Virginia,United States,38.4493315,-78.8688833,50000
Torrevieja,,,37.977719,-0.6832777,50000
Bydgoszcz,,,53.1256104,18.0090126,50000
Słupsk,,,54.4649331,17.028073,50000
Koszalin,,,54.19092,16.17707,50000
Banha,,,30.4624974,31.184063,50000
Rethymno,,,35.3676472,24.4736079,50000
Chania,,,35.5141834,24.0181459,50000
Nador,,,35.1792539,-2.9282056,50000
León,,,42.5991259,-5.5673186,50000
Townsville,,Australia,-19.2569391,146.8239537,50000
Suwałki,,,54.1003347,22.9332279,50000
Sopot,,,54.4446674,18.5685868,50000
Elbląg,,,54.1585851,19.4059242,50000
Las Vegas,Nevada,United States,36.145204,-115.1611806,50000
Ostrołęka,,,53.0828787,21.5728938,50000
Łomża,,,53.1749435,22.0726067,50000
Mansura,,,31.0375664,31.3864903,50000
"Mahalla el Kubra, Mahalla al Kubra",,,30.9723517,31.1683038,50000
Kafr Al-Sheikh,,,31.111221,30.9401454,50000
Biała Podlaska,,,52.0322191,23.1173198,50000
Legnica,,,51.2018141,16.1670897,50000
Radom,,,51.4027306,21.1572247,50000
Tarnobrzeg,,,50.5718757,21.6785203,50000
Siemianowice Śląskie,,,50.3052029,19.0275635,50000
Katowice,,,50.2593174,19.0218414,50000
Jaworzno,,,50.203439,19.2721559,50000
Częstochowa,,,50.8120466,19.113213,50000
Zabrze,,,50.308417,18.7866909,50000
Wałbrzych,,,50.7659054,16.2825424,50000
Świętochłowice,,,50.2907059,18.9214033,50000
Ruda Śląska,,,50.2732418,18.8594072,50000
Trier,,,49.7557338,6.6402058,50000
Reutlingen,,,48.4919508,9.2114144,50000
Pyongyang,,"Korea, Democratic People's Republic of",39.0195178,125.7530879,50000
Campinas,,,-22.90556,-47.06083,50000
Osasco,,,-23.5324859,-46.7916801,50000
Piracicaba,,,-22.72528,-47.64917,50000
Jundiaí,,,-23.1882258,-46.8838097,50000
Americana,,,-22.739177,-47.3313864,50000
Sumaré,,,-22.8219447,-47.266936,50000
Hortolândia,,,-22.85833,-47.22,50000
Limeira,,,-22.5647253,-47.4016645,50000
Al Khobar,,,26.3039999,50.1960237,50000
Kecskemét,,,46.9080769,19.6928133,50000
Békéscsaba,,,46.6849789,21.0866918,50000
Joondalup,,Australia,-31.7431038,115.772084,50000
Aleppo,,,36.197971,37.1656697,50000
Nampo,,"Korea, Democratic People's Republic of",38.7367448,125.4115285,50000
Itu,,,-23.2638828,-47.298892,50000
Sorocaba,,,-23.501667,-47.458056,50000
Santos,,,-23.960833,-46.333889,50000
Olsztyn,,,53.774931,20.4817592,50000
Mandurah,,Australia,-32.529951,115.7190114,50000
Cluj-Napoca,,,46.7693367,23.5900604,50000
Arak,,,34.0933691,49.6929163,50000
Dezful,,,32.3780494,48.4032531,50000
Kermanshah,,,34.3248787,47.0747571,50000
Bane,,,35.9946631,45.8843225,50000
Maragheh,,,37.3916711,46.2397493,50000
Bonab,,,37.3386059,46.0592876,50000
Pilsen,,,49.7477415,13.3775249,50000
Azarshahr,,,37.7612802,45.9780215,50000
Miyaneh,,,37.4285475,47.7052397,50000
Saqez,,,36.2427462,46.2705196,50000
Mahabad,,,36.7614923,45.7199329,50000
Babol,,,36.5455753,52.6847484,50000
Sari,,,36.5658725,53.058569,50000
Sabzevar,,,36.2134053,57.6808799,50000
Neyshabur,,,36.209834,58.7927684,50000
Cape Town,Western Cape,South Africa,-33.9289049,18.4172485,50000
Shahr-e Kord,,,32.3256955,50.85707,50000
Birjand,,,32.8636172,59.2175477,50000
Kerman,,,30.292437,57.0646796,50000
Sirjan,,,29.4489258,55.6818435,50000
Bam,,,29.1046875,58.3442113,50000
Zabol,,,31.0277779,61.4948211,50000
Burnie,,Australia,-41.0523688,145.9064073,50000
Abadan,,,30.3636097,48.2591475,50000
Bojnurd,,,37.4757048,57.3324024,50000
Bushehr,,,28.9682053,50.840501,50000
Bukan,,,36.5215802,46.2130381,50000
Khoy,,,38.550428,44.9534942,50000
Zanjan,,,36.6725929,48.487338,50000
Jahrom,,,28.4976969,53.5557326,50000
Marand,,,38.4324829,45.7761002,50000
York,Pennsylvania,United States,39.962398,-76.727392,50000
Kelowna,British Columbia,Canada,49.8876629,-119.4961612,50000
Durrës,,,41.3175765,19.4691122,50000
Panevėžys,,,55.7291711,24.3654076,50000
Fier,,,40.7250935,19.5582186,50000
Vlora,,,40.4741051,19.4907776,50000
Wonsan,,"Korea, Democratic People's Republic of",39.1532956,127.453564,50000
Prince George,,Canada,53.9172526,-122.7461341,50000
Prince Rupert,British Columbia,Canada,54.312617,-130.3255345,50000
Windhoek,Khomas Region,Namibia,-22.5744184,17.0791233,50000
Walvis Bay,Erongo Region,Namibia,-22.9543269,14.50748,50000
Swakopmund,Erongo Region,Namibia,-22.6767841,14.5313988,50000
Upington,Northern Cape,South Africa,-28.4563248,21.2418675,50000
Port Alberni,British Columbia,Canada,49.2343521,-124.8055888,50000
Rio Claro,,,-22.410833,-47.560833,50000
Araras,,,-22.3569477,-47.3838889,50000
Geneva,,Switzerland,46.2017559,6.1466014,50000
Spartanburg,South Carolina,United States,34.9498007,-81.9320157,50000
Magdeburg,,,52.1315889,11.6399609,50000
Itaquaquecetuba,,,-23.4858345,-46.3477806,50000
Suzano,,,-23.5427842,-46.3108391,50000
Guarujá,,,-23.9927768,-46.2558332,50000
Barueri,,,-23.51083,-46.875833,50000
Embu das Artes,,,-23.648889,-46.851944,50000
Praia Grande,,,-24.005833,-46.402778,50000
Itapevi,,,-23.54888,-46.933889,50000
Cotia,,,-23.603889,-46.918889,50000
Sochi,,,43.5854823,39.723109,50000
Reșița,,,45.2890106,21.8877676,50000
Valencia,,,39.4699014,-0.3759513,50000
Pittsburgh,Pennsylvania,United States,40.4416941,-79.9900861,50000
Tula,,,54.1938261,37.6158717,50000
Nazran,,,43.2177784,44.765908,50000
Nizhny Tagil,,,57.905149,59.9508466,50000
Vorkuta,,Russian Federation,67.4949564,64.0400985,50000
Brasília,,,-15.7934003,-47.8822933,50000
Rio de Janeiro,,,-22.9112163,-43.2093781,50000
Salvador,,,-12.9816356,-38.4820771,50000
Brockville,Ontario,Canada,44.5905537,-75.685306,50000
Rzeszów,,,50.0374531,22.0047174,50000
Mogadishu,,,2.0453893,45.3398349,50000
Clarksville,Tennessee,United States,36.5285918,-87.3098696,50000
Edmundston,New Brunswick / Nouveau-Brunswick,Canada,47.3633116,-68.3272191,50000
Tarnów,,,50.0124852,20.9881387,50000
Innsbruck,,Austria,47.2654296,11.3927685,50000
Salzburg,,Austria,47.8001977,13.0410592,50000
Tinghir,,,31.5169233,-5.5329608,50000
Lausanne,,Switzerland,46.5218269,6.6327025,50000
Geraldton,,Australia,-28.77035,114.6147159,50000
Gainesville,Florida,United States,29.651907,-82.3247976,50000
Baidoa,,,3.1199508,43.6444625,50000
Vereeniging,Gauteng,South Africa,-26.6747222,27.9261111,50000
Hudur,,,4.1232117,43.8912283,50000
Merca,,,1.7148358,44.7699326,50000
Jowhar,,,2.7781441,45.5031287,50000
Afgooye,,,2.1464622,45.1193096,50000
Qoryooley,,,1.7896632,44.5306293,50000
Chisimayu,,,-0.36667,42.53333,50000
Baardheere,,,2.3372449,42.2849308,50000
Jamaame,,,0.07222,42.75056,50000
Jilib,,,0.4931586,42.7740144,50000
Buurhakaba,,,2.78333,44.08333,50000
Guelph,Ontario,Canada,43.5461764,-80.2470591,50000
Maribor,,Slovenia,46.555628,15.64477,50000
Geelong,,Australia,-38.1492813,144.3598269,50000
Stavropol,,,45.0433245,41.9690934,50000
Charleston,South Carolina,United States,32.7876012,-79.9402728,50000
Nashville,Tennessee,United States,36.1622257,-86.7743419,50000
Manama,,,26.2235041,50.5822436,50000
Donetsk,,,48.0010795,37.8042198,50000
Bellingham,Washington,United States,48.754402,-122.4788602,50000
Queanbeyan,New South Wales,Australia,-35.3538856,149.2323111,50000
Maastricht,,,50.8512438,5.6909768,50000
Eindhoven,,,51.43406,5.48784,50000
Middelburg,,,51.4935361,3.6069809,50000
Bosaso,,Somalia,11.2784679,49.1799568,50000
Dhuusamarreeb,,,5.535,46.38611,50000
Beledweyne,,,4.7355786,45.2040946,50000
Bu'ale,,,1.083333,42.58333,50000
Galkayo,,,6.7697256,47.4308257,50000
Garoowe,,,8.4063919,48.4830562,50000
Ceerigaabo,,,10.61806,47.37,50000
Garowe,,,8.406389,48.48306,50000
Laascaanood,,,8.4759498,47.3577248,50000
Burao,,,9.5241745,45.536932,50000
Nuwara Eliya CP,,Sri Lanka,6.9736117,80.7670874,50000
Rotterdam,,,51.9228958,4.4631727,50000
Galle,,Sri Lanka,6.0338199,80.2164409,50000
Arnhem,,,51.9846929,5.9115982,50000
Nakuru,Nakuru,Kenya,-0.2833,36.0666,50000
Mombasa,Mombasa,Kenya,-4.0505196,39.6671689,50000
Meru,Meru,Kenya,0.0500034,37.6500063,50000
Malindi,Kilifi,Kenya,-3.2165987,40.1165933,50000
Machakos,Machakos,Kenya,-1.5215217,37.2682336,50000
Kitale,Trans Nzoia,Kenya,1.0180761,35.000236,50000
Kisii,Kisii,Kenya,-0.6694119,34.7677944,50000
Kibwezi,Makueni,Kenya,-2.4100979,37.9657664,50000
Kericho,Kericho,Kenya,-0.3666,35.2833,50000
Kakamega,Kakamega,Kenya,0.2833,34.75,50000
Garissa,Tana River,Kenya,-0.4665968,39.6332917,50000
Enschede,,,52.2179483,6.8935869,50000
Deventer,,,52.2602356,6.1555172,50000
Hengelo,,,52.2670143,6.7918655,50000
Almelo,,,52.3550845,6.6609251,50000
Almere,,,52.374451,5.2123307,50000
Nowy Sącz,,,49.6249173,20.691346,50000
Groningen,,,53.2190692,6.5680421,50000
Bellevue,Washington,United States,47.6144219,-122.1923372,50000
Everett,Washington,United States,47.9673056,-122.2013998,50000
Vancouver,Washington,United States,45.6306954,-122.6744557,50000
Musina,Limpopo,South Africa,-22.3453519,30.0268526,50000
Spokane,Washington,United States,47.6588603,-117.4247134,50000
Kegalle,Sabaragamuwa Province,Sri Lanka,7.2530135,80.3407468,50000
Santiago,Región Metropolitana de Santiago,Chile,-33.437913,-70.6504558,50000
La Serena,Región de Coquimbo,Chile,-29.9026538,-71.2519852,50000
Coquimbo,Región de Coquimbo,Chile,-29.9531148,-71.3380213,50000
Viña del Mar,Región de Valparaíso,Chile,-33.024503,-71.5518119,50000
Talca,Región del Maule,Chile,-35.4263867,-71.6659793,50000
El Paso,Texas,United States,31.7600372,-106.487287,50000
Colombo,,Sri Lanka,6.934287,79.8532704,50000
Tangalle,Southern Province,Sri Lanka,6.0216352,80.7956687,50000
Ladysmith,KwaZulu-Natal,South Africa,-28.5519444,29.7783333,50000
Cranbrook,British Columbia,Canada,49.5089765,-115.7583977,50000
St. Albert,Alberta,Canada,53.6332037,-113.6279528,50000
Lloydminster,,Canada,53.278804,-110.0061933,50000
Leduc,Alberta,Canada,53.260697,-113.5500325,50000
Cold Lake,,Canada,54.465,-110.183056,50000
Camrose,Alberta,Canada,53.0120768,-112.8387296,50000
Vernon,British Columbia,Canada,50.266667,-119.266667,50000
Mokopane,Limpopo,South Africa,-24.1833333,29.0166667,50000
Badalona,,Spain,41.4493539,2.248254,50000
Waterford,,,52.2591035,-7.113518,50000
Meadow Lake,Saskatchewan,Canada,54.129722,-108.434722,50000
Estevan,Saskatchewan,Canada,49.15,-103.0,50000
Weyburn,,Canada,49.666667,-103.85,50000
Swift Current,,Canada,50.2848962,-107.7983578,50000
Humboldt,Saskatchewan,Canada,52.2046101,-105.1151316,50000
Moose Jaw,Saskatchewan,Canada,50.4001239,-105.5409135,50000
North Battleford,Saskatchewan,Canada,52.7761737,-108.2977496,50000
Prince Albert,Saskatchewan,Canada,53.1997539,-105.7468433,50000
Kitimat,,Canada,54.0159896,-128.6869838,50000
Vancouver,British Columbia,Canada,49.2608944,-123.1139383,50000
Squamish,British Columbia,Canada,49.7,-123.1500001,50000
Chilliwack,Saskatchewan,Canada,49.166667,-121.95,50000
New Westminster,British Columbia,Canada,49.2067004,-122.9108978,50000
Nanaimo,British Columbia,Canada,49.1637659,-123.9379793,50000
Abbotsford,British Columbia,Canada,49.05,-122.3,50000
Fort St. John,Alberta,Canada,56.25,-120.833333,50000
Terrace,,Canada,54.5205722,-128.6060566,50000
Dauphin,,Canada,51.1526995,-100.0421877,50000
Winkler,,Canada,49.1861842,-97.9366282,50000
Winnipeg,,Canada,49.8833343,-97.1666741,50000
Ettelbruck,,,49.8470016,6.0984659,50000
Luxembourg,,,49.6112768,6.129799,50000
Nelson,,New Zealand,-41.2710849,173.2836756,50000
San Juan,,Puerto Rico,18.4464186,-66.0755069,50000
Kingston,,Jamaica,17.9712148,-76.7928128,50000
Taupo,,New Zealand,-38.6883048,176.0755486,50000
Rotorua,,New Zealand,-38.1381493,176.252922,50000
Blenheim,,,-41.5154696,173.9598813,50000
Palmerston North,,New Zealand,-40.354244,175.6134125,50000
Napier,,New Zealand,-39.4908578,176.9179114,50000
Hastings,,New Zealand,-39.6429882,176.8448108,50000
Timișoara,,,45.7538355,21.2257474,50000
Meguro,,,35.6329497,139.6981324,50000
Larissa,,,39.6369927,22.417088,50000
Katerini,,,40.2712571,22.50888,50000
Thessaloniki,,Greece,40.6403167,22.9352716,50000
Osaka,,Japan,34.6852929,135.5146944,50000
Sapporo,,Japan,43.0620481,141.3544569,50000
Porirua,,New Zealand,-41.1354918,174.8396887,50000
Lower Hutt,,,-41.2125751,174.9057626,50000
Rēzekne,,,56.5051394,27.3339743,50000
Gilgit,,,35.9208382,74.314072,50000
Poughkeepsie,New York,United States,41.7065779,-73.9284101,50000
Rawalpindi,,Pakistan,33.5991484,73.0641002,50000
Jalalabad,,,34.430195,70.460128,50000
Karachi,,,24.8741557,67.031789,50000
Quito,,Ecuador,-0.2201687,-78.5120913,50000
Puno,,,-15.8405697,-70.0278865,50000
Lima,,,-12.045969,-77.0305805,50000
Cuernavaca,,Mexico,18.9212464,-99.2341209,50000
Cusco,,,-13.5212349,-71.9711244,50000
Hobart,Tasmania,Australia,-42.8825088,147.3281233,50000
Mount Gambier,South Australia,Australia,-37.8301386,140.7842627,50000
Sighișoara,,,46.2176969,24.7937765,50000
Novi Sad,,,45.2551053,19.845081,50000
Boise,Idaho,United States,43.615046,-116.2044429,50000
Mafikeng,North West,South Africa,-25.8636111,25.6586111,50000
Klerksdorp,North West,South Africa,-26.8625383,26.6656814,50000
Ploiești,,,44.9417468,26.0236504,50000
Wanganui,,New Zealand,-39.9347494,175.0539001,50000
New Plymouth,,New Zealand,-39.0579941,174.0806474,50000
Krugersdorp,Gauteng,South Africa,-26.0955556,27.7755556,50000
Białystok,,,53.132398,23.1591679,50000
Bethlehem,Pennsylvania,United States,40.6178915,-75.3786521,50000
Allentown,Pennsylvania,United States,40.6022032,-75.4716219,50000
Tauranga,,New Zealand,-37.6865464,176.1684472,50000
Concord,New Hampshire,United States,43.207106,-71.5370216,50000
Gisborne,,New Zealand,-38.661326,178.0206487,50000
Fort Collins,Colorado,United States,40.5508527,-105.0668085,50000
's-Hertogenbosch,,,51.6889351,5.3031044,50000
Mykolaiv,,,46.9713318,32.0042455,50000
Kigali,Umujyi wa Kigali,Rwanda,-1.9508511,30.0615075,50000
Beograd,,,44.8178787,20.4568089,50000
Hartford,Connecticut,United States,41.7634935,-72.6830523,50000
Kaohsiung City,,,22.6203348,120.3120375,50000
New Taipei City,,,25.0120265,121.4657168,50000
Tainan City,,,23.1724781,120.2793633,50000
Taoyuan City,,,24.993777,121.3013371,50000
Taichung City,,,24.1632923,120.6479097,50000
Chiayi City,,,23.481568,120.452538,50000
Hsinchu City,,,24.8066333,120.9686833,50000
Buzău,,,45.1488649,26.8304792,50000
Bujumbura,Bujumbura Mairie,Burundi,-3.3638125,29.3675028,50000
Goma,,,-1.6665893,29.2256875,50000
Hamilton,,New Zealand,-37.7876214,175.2813186,50000
Kigoma,,,-4.8766994,29.6367154,50000
Gujranwala,,,32.1317447,74.2059839,50000
Erie,Pennsylvania,United States,42.129461,-80.085239,50000
Maryborough,,Australia,-25.5399267,152.7013305,50000
Orillia,Ontario,Canada,44.6030845,-79.4229805,50000
Florence,,Italy,43.7698712,11.2555757,50000
Arezzo,,,43.4628957,11.8781675,50000
Grosseto,,,42.7597261,11.1137389,50000
Massa,,,44.0366034,10.1409467,50000
Pistoia,,,43.9336213,10.9174238,50000
Prato,,Italy,43.880598,11.0969262,50000
Siena,,,43.3185536,11.3316533,50000
New York,New York,United States,40.7305991,-73.9865812,50000
Patras,,,38.2462033,21.7352492,50000
Mexico City,,,19.4325301,-99.1332102,50000
Milan,,Italy,45.466797,9.1905368,50000
Brescia,,Italy,45.5398347,10.2195335,50000
Como,,,45.8106805,9.0863028,50000
Lecco,,,45.855682,9.402845,50000
Mantua,,,45.1579887,10.7947479,50000
Monza,,Italy,45.5834418,9.2735257,50000
Arlon,,,49.6836031,5.8139376,50000
Khemisset,,,33.8302864,-6.072605,50000
Taza,,,34.230155,-4.0101041,50000
Turin,,Italy,45.0709201,7.685972,50000
Novara,,Italy,45.4464036,8.619655,50000
Miskolc,,,48.1032975,20.7911674,50000
Győr,,,47.687609,17.6346815,50000
Nyíregyháza,,,47.9546728,21.7173082,50000
Trento,,Italy,46.0664228,11.1257601,50000
Bolzano - Bozen,,Italy,46.4981125,11.3547801,50000
Venice,,Italy,45.4384143,12.318564,50000
Belluno,,,46.1375185,12.2181711,50000
Rovigo,,,45.0698166,11.78882,50000
Treviso,,,45.6660842,12.2417066,50000
Verona,,Italy,45.4384958,10.9924122,50000
Vicenza,,,45.5487549,11.549747,50000
Pieve di Cadore,,,46.4285804,12.3753914,50000
Jaén,,Spain,37.7728858,-3.7883289,50000
Montpellier,Occitanie,France,43.6112422,3.8767337,50000
Mataró,,,41.538173,2.4488629,50000
Jhelum,,,32.9350171,73.724954,50000
Gujar Khan,,,33.2558343,73.3054387,50000
Triest,,Italy,45.6500335,13.7706559,50000
Gorizia,,,45.9441468,13.6244204,50000
Pordenone,,,45.9562503,12.6597197,50000
Udine,,,46.0646984,13.2357491,50000
Genoa,,Italy,44.40726,8.9338624,50000
Kathmandu,,,27.707549,85.3149883,50000
Palermo,,Italy,38.11127,13.3534422,50000
Agrigento,,,37.3122991,13.57465,50000
Caltanissetta,,,37.4898289,14.0632916,50000
Catania,,Italy,37.5026081,15.0871114,50000
Enna,,,37.5659619,14.2824038,50000
Messina,,Italy,38.1937571,15.5542082,50000
Ragusa,,,36.9254832,14.7291966,50000
Trapani,,,38.0160543,12.5437475,50000
Reggio di Calabria,,Italy,38.1104608,15.6614235,50000
Cosenza,,Italy,39.3099931,16.2501929,50000
Crotone,,Italy,39.0806223,17.127196,50000
Campobasso,,,41.560027,14.66753,50000
Perugia,,Italy,43.1119613,12.3890104,50000
Terni,,Italy,42.5641417,12.6405466,50000
Trevi,,,42.8774972,12.7474547,50000
Bari,,Italy,41.1256631,16.8619381,50000
Brindisi,,,40.6327065,17.941611,50000
Lecce,,,40.3570373,18.1718482,50000
Taranto,,Italy,40.4712427,17.2432278,50000
Andria,,,41.227674,16.2947553,50000
Trani,,,41.275088,16.4162585,50000
Hervey Bay,,Australia,-25.2985784,152.8535216,50000
Avellino,,,40.9141958,14.7888764,50000
Benevento,,,41.1295587,14.7824639,50000
